sex,race,case_type,wcisclass,age_offense,prior_felony,prior_misdemeanor,prior_criminal_traffic,highest_severity,release,is_recid_new,recid_180d,violent_crime,recid_180d_violent
1,3,1,62,28,1,3,2,10.0,1,1.0,1.0,0,0.0
1,3,2,13,38,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,0,35,27,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,6,31,0,2,1,10.0,1,0.0,0.0,1,0.0
1,3,2,6,30,0,2,1,10.0,1,0.0,0.0,1,0.0
1,3,0,35,30,0,3,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,33,0,4,2,7.0,1,1.0,1.0,0,1.0
1,3,0,31,33,0,4,2,7.0,1,1.0,1.0,0,1.0
1,3,1,3,35,0,8,3,10.0,1,1.0,1.0,1,0.0
1,3,2,61,34,1,7,3,7.0,0,1.0,1.0,0,0.0
1,3,0,35,36,1,8,3,7.0,1,1.0,1.0,0,0.0
1,3,0,31,38,1,8,5,7.0,1,1.0,1.0,0,0.0
1,3,0,35,38,2,9,5,7.0,0,0.0,0.0,0,0.0
1,3,1,36,39,1,8,6,13.0,1,0.0,0.0,0,0.0
1,3,2,11,39,1,8,6,10.0,1,0.0,0.0,0,0.0
1,3,1,16,21,1,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,24,2,0,0,12.0,1,0.0,0.0,0,0.0
1,3,2,49,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,0,2,55,39,0,0,0,10.0,1,1.0,1.0,0,0.0
1,0,2,13,41,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,2,63,32,0,0,0,10.0,1,0.0,0.0,0,0.0
1,0,2,50,35,1,0,0,10.0,1,1.0,1.0,0,0.0
1,0,2,15,37,1,1,0,7.0,1,1.0,1.0,0,0.0
1,0,2,15,39,1,2,0,7.0,1,1.0,1.0,0,0.0
1,0,2,15,39,1,3,0,7.0,1,1.0,1.0,0,0.0
1,0,2,15,39,1,5,0,7.0,1,1.0,1.0,0,0.0
1,0,2,13,39,1,5,0,9.0,1,1.0,1.0,0,0.0
1,0,2,50,40,1,6,0,10.0,1,1.0,1.0,0,0.0
1,0,2,13,41,1,7,0,9.0,1,1.0,1.0,0,0.0
1,0,2,13,42,1,9,0,9.0,1,1.0,1.0,0,0.0
1,0,2,13,42,1,9,0,9.0,1,1.0,1.0,0,0.0
1,0,2,13,43,1,11,0,9.0,1,1.0,1.0,0,0.0
1,0,2,5,44,1,13,0,10.0,1,1.0,1.0,0,0.0
1,0,2,61,44,1,14,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,30,2,1,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,31,2,1,1,7.0,1,0.0,0.0,0,0.0
1,3,1,63,34,2,1,2,10.0,1,0.0,0.0,0,0.0
1,0,2,16,21,0,2,0,7.0,1,0.0,0.0,0,0.0
1,0,2,49,21,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,1,16,26,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,49,28,1,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,11,20,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,2,0,7.0,0,1.0,1.0,0,0.0
1,3,2,16,26,0,2,1,7.0,1,0.0,0.0,0,0.0
1,0,1,18,18,1,1,0,17.0,1,0.0,0.0,1,0.0
1,3,2,35,34,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,36,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,31,25,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,15,27,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,55,31,1,1,1,10.0,1,1.0,1.0,0,0.0
1,3,1,5,31,1,1,1,13.0,1,1.0,1.0,0,0.0
1,3,1,5,33,3,1,1,13.0,0,0.0,0.0,0,0.0
1,3,1,44,33,3,1,1,12.0,1,0.0,0.0,0,0.0
1,3,1,5,33,3,1,1,13.0,1,0.0,0.0,0,0.0
1,3,1,7,20,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,2,6,26,1,0,1,10.0,1,0.0,0.0,1,0.0
1,3,2,13,42,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,13,48,0,2,0,9.0,0,1.0,1.0,0,0.0
1,3,2,41,48,0,2,0,10.0,0,1.0,1.0,0,0.0
1,3,2,5,50,0,4,0,10.0,0,1.0,0.0,0,0.0
1,3,2,43,22,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,34,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,29,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,7,25,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,15,27,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,28,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,55,37,0,2,0,13.0,1,1.0,1.0,0,0.0
1,3,1,40,37,1,2,0,13.0,0,1.0,1.0,0,0.0
1,3,1,13,46,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,1,19,0,0,0,18.0,1,0.0,0.0,1,0.0
1,3,2,16,19,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,14,20,0,2,0,16.0,1,0.0,0.0,0,0.0
1,3,2,16,20,1,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,11,25,0,0,0,10.0,1,0.0,0.0,0,0.0
1,1,1,54,18,0,0,0,16.0,1,0.0,0.0,1,0.0
1,3,2,15,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,14,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,49,18,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,55,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,33,23,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,2,35,29,1,2,0,7.0,0,0.0,0.0,0,0.0
1,3,1,14,18,0,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,19,1,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,20,2,0,0,12.0,0,0.0,0.0,0,0.0
1,3,2,15,22,3,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,14,21,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,14,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,25,1,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,1,24,0,0,0,19.0,1,0.0,0.0,1,0.0
1,3,2,6,30,1,0,0,10.0,1,1.0,1.0,1,1.0
1,3,1,16,19,5,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,5,19,5,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,23,19,5,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,5,19,7,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,7,19,7,0,0,15.0,1,0.0,0.0,0,0.0
1,3,1,23,19,7,0,0,13.0,1,0.0,0.0,0,0.0
1,3,2,11,28,0,0,1,10.0,1,0.0,0.0,0,0.0
1,3,0,31,27,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,8,33,1,1,1,10.0,1,0.0,0.0,1,0.0
1,3,1,27,33,1,1,1,14.0,1,0.0,0.0,1,0.0
1,3,2,15,21,1,0,0,7.0,0,1.0,1.0,0,0.0
1,3,2,11,23,1,1,1,10.0,1,1.0,1.0,0,0.0
1,3,0,31,23,1,2,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,23,1,2,1,7.0,1,0.0,0.0,0,0.0
1,3,1,62,26,1,2,2,13.0,1,0.0,0.0,0,0.0
1,3,0,35,30,2,2,3,7.0,0,0.0,0.0,0,0.0
1,3,0,35,30,2,2,3,7.0,0,1.0,1.0,0,0.0
1,3,0,31,33,2,2,4,7.0,1,1.0,1.0,0,0.0
1,3,0,31,33,2,2,5,7.0,1,1.0,1.0,0,0.0
1,3,0,31,34,2,2,6,7.0,1,0.0,0.0,0,0.0
1,3,0,35,45,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,16,48,1,0,1,12.0,0,0.0,0.0,0,0.0
1,3,1,16,47,1,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,32,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,29,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,35,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,22,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,37,49,0,0,0,13.0,1,0.0,0.0,1,0.0
1,3,0,35,23,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,27,45,2,0,0,14.0,1,0.0,0.0,1,0.0
1,3,0,35,46,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,2,35,49,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,35,54,0,1,1,7.0,0,0.0,0.0,0,0.0
1,4,2,11,20,0,0,0,10.0,0,1.0,1.0,0,0.0
1,4,2,11,22,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,30,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,15,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,27,0,0,2,7.0,1,0.0,0.0,0,0.0
1,3,2,16,34,0,0,3,7.0,1,0.0,0.0,0,0.0
1,3,1,40,23,0,0,0,12.0,1,1.0,1.0,0,0.0
1,3,2,13,24,1,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,44,27,1,2,0,14.0,0,0.0,0.0,1,0.0
1,3,2,16,26,2,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,36,30,2,2,0,13.0,1,1.0,1.0,0,0.0
1,3,1,13,31,3,2,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,15,22,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,2,5,24,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,26,0,3,0,10.0,1,0.0,0.0,0,0.0
1,3,2,5,26,0,3,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,29,0,4,1,10.0,1,1.0,1.0,0,0.0
1,3,0,35,30,0,5,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,31,0,5,2,7.0,1,1.0,1.0,0,0.0
1,3,0,31,33,0,5,3,7.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,0,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,28,0,0,2,7.0,1,0.0,0.0,0,0.0
1,3,1,36,34,0,0,3,13.0,1,0.0,0.0,0,0.0
1,3,2,5,27,0,0,1,10.0,1,1.0,1.0,0,0.0
1,3,0,35,27,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,27,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,1,7,21,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,1,27,34,1,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,5,34,2,0,0,10.0,0,0.0,0.0,0,0.0
1,3,1,5,35,1,1,0,10.0,0,0.0,0.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,16,19,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,14,17,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,1,5,26,1,0,0,13.0,0,1.0,1.0,0,0.0
1,3,2,15,27,2,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,7,20,0,0,0,15.0,1,1.0,1.0,0,0.0
1,3,2,16,20,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,14,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,7,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,22,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,33,23,1,1,0,13.0,1,0.0,0.0,0,0.0
1,3,2,61,26,2,1,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,25,1,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,13,30,1,1,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,34,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,27,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,29,0,2,0,9.0,1,1.0,1.0,0,1.0
1,3,2,5,29,0,2,0,10.0,1,1.0,1.0,0,1.0
1,3,2,5,29,0,2,0,10.0,1,1.0,1.0,1,1.0
1,3,2,6,24,0,0,0,10.0,1,1.0,1.0,1,0.0
1,3,0,31,25,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,26,0,1,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,28,0,2,3,7.0,1,1.0,1.0,0,0.0
1,3,0,31,29,0,2,6,7.0,1,1.0,1.0,0,0.0
1,3,2,12,32,0,3,9,10.0,1,0.0,0.0,0,0.0
1,3,2,55,32,0,3,9,10.0,1,0.0,0.0,0,0.0
1,3,0,34,19,0,0,0,7.0,0,0.0,0.0,0,0.0
1,1,2,31,24,0,1,0,7.0,1,1.0,1.0,0,0.0
1,1,2,13,24,0,2,0,9.0,1,0.0,0.0,0,0.0
1,1,2,31,24,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,1,14,60,0,0,0,16.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,23,0,1,0,10.0,1,1.0,1.0,1,0.0
1,3,2,13,25,0,2,0,9.0,0,1.0,1.0,0,0.0
1,3,2,13,26,0,3,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,20,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,19,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,13,24,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,31,0,3,0,7.0,0,0.0,0.0,0,0.0
1,3,1,26,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,36,1,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,24,1,1,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,28,1,2,0,7.0,0,0.0,0.0,0,0.0
1,3,2,6,29,0,0,0,10.0,0,1.0,1.0,1,0.0
1,3,1,52,19,0,0,0,14.0,1,0.0,0.0,1,0.0
1,3,0,35,32,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,35,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,36,1,3,0,7.0,1,0.0,0.0,0,0.0
1,3,2,5,36,1,2,1,10.0,0,0.0,0.0,0,0.0
1,3,2,5,37,1,2,1,10.0,1,0.0,0.0,0,0.0
1,3,0,35,22,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,17,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,0,35,30,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,40,21,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,0,35,20,0,0,0,7.0,1,1.0,1.0,1,0.0
1,3,0,35,22,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,13,38,1,3,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,30,5,1,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,31,5,2,2,7.0,1,1.0,1.0,0,0.0
1,3,0,31,31,6,2,2,7.0,1,1.0,1.0,0,0.0
1,3,0,31,31,6,2,3,7.0,1,0.0,0.0,0,0.0
1,3,1,6,31,5,2,4,9.0,1,0.0,0.0,1,0.0
1,3,1,33,22,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,40,22,0,0,0,11.0,1,0.0,0.0,0,0.0
1,3,0,31,26,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,8,35,1,0,1,15.0,1,0.0,0.0,1,0.0
1,3,2,50,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,7,18,1,1,0,18.0,1,1.0,1.0,0,0.0
1,3,1,7,18,1,1,0,18.0,1,1.0,1.0,0,0.0
1,3,1,14,20,3,1,0,11.0,1,1.0,1.0,0,0.0
1,3,2,49,24,4,1,0,9.0,1,1.0,1.0,0,0.0
1,3,1,37,31,1,1,0,13.0,1,0.0,0.0,1,0.0
1,3,1,5,31,1,1,0,13.0,1,0.0,0.0,0,0.0
1,3,1,5,21,0,1,0,13.0,1,1.0,1.0,0,0.0
1,3,2,5,21,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,22,1,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,15,22,1,1,1,7.0,1,1.0,1.0,0,1.0
1,3,1,16,31,3,3,3,16.0,1,1.0,1.0,0,0.0
1,3,0,26,31,5,3,2,7.0,1,0.0,0.0,0,0.0
1,3,1,16,34,4,3,3,7.0,1,0.0,0.0,0,0.0
1,3,1,16,29,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,16,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,28,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,29,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,7,19,2,0,0,15.0,1,0.0,0.0,0,0.0
1,3,1,7,19,2,0,0,15.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,20,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,13,20,0,2,1,9.0,1,1.0,1.0,0,0.0
1,3,0,31,21,0,3,1,7.0,0,0.0,0.0,0,0.0
1,3,0,31,25,0,3,2,7.0,0,0.0,0.0,0,0.0
1,3,1,16,24,0,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,25,1,0,0,12.0,1,0.0,0.0,0,0.0
1,3,0,31,28,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,18,29,0,0,1,10.0,0,0.0,0.0,0,0.0
1,3,2,43,18,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,55,19,0,1,0,10.0,0,0.0,0.0,0,0.0
1,3,1,16,22,0,3,0,12.0,1,1.0,1.0,0,0.0
1,3,2,16,22,1,2,0,7.0,1,1.0,1.0,0,0.0
1,3,0,34,23,2,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,49,26,2,3,1,10.0,0,1.0,1.0,0,0.0
1,3,1,55,43,0,1,0,13.0,1,1.0,1.0,0,0.0
1,3,2,49,43,1,1,0,10.0,1,1.0,1.0,0,0.0
1,0,1,40,18,3,0,0,12.0,1,0.0,0.0,1,0.0
1,0,1,23,18,3,0,0,10.0,1,0.0,0.0,0,0.0
1,0,1,23,18,3,0,0,10.0,1,0.0,0.0,0,0.0
1,0,2,13,24,4,0,0,9.0,1,1.0,1.0,0,0.0
1,3,0,35,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,0,0,31,44,0,0,0,7.0,1,0.0,0.0,0,0.0
1,0,2,11,30,1,0,0,10.0,1,1.0,1.0,0,0.0
1,0,2,50,31,1,1,0,10.0,0,1.0,1.0,0,0.0
1,0,1,33,32,2,2,0,10.0,1,1.0,1.0,0,0.0
1,0,1,5,32,4,3,0,13.0,0,1.0,1.0,0,0.0
1,0,2,49,33,6,2,0,10.0,1,1.0,1.0,0,0.0
1,0,1,14,36,6,3,0,15.0,1,1.0,1.0,0,0.0
1,0,2,13,38,7,3,0,9.0,0,0.0,0.0,0,0.0
1,3,0,35,28,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,35,31,0,0,2,7.0,0,0.0,0.0,0,0.0
1,3,2,15,25,0,0,0,7.0,0,0.0,0.0,0,0.0
1,0,1,40,25,0,0,0,13.0,1,1.0,1.0,0,0.0
1,0,2,55,27,1,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,55,16,2,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,5,17,2,0,0,13.0,0,0.0,0.0,0,0.0
1,3,2,13,24,3,0,0,9.0,1,1.0,1.0,0,0.0
1,0,1,7,39,1,1,1,15.0,1,1.0,1.0,0,0.0
1,0,2,5,40,3,2,1,10.0,1,1.0,1.0,0,0.0
1,0,2,5,40,3,2,1,10.0,1,1.0,1.0,0,0.0
1,0,1,40,40,2,3,1,13.0,0,1.0,1.0,0,0.0
1,0,2,55,43,3,3,1,10.0,1,1.0,1.0,0,1.0
1,0,1,37,44,3,4,1,9.0,0,0.0,0.0,1,0.0
1,3,2,35,26,0,0,0,7.0,1,1.0,1.0,1,0.0
1,3,0,35,29,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,20,0,0,0,9.0,1,0.0,0.0,0,0.0
1,1,2,49,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,31,26,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,1,39,20,1,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,5,21,1,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,16,22,2,0,0,12.0,1,0.0,0.0,0,0.0
1,3,2,15,28,3,0,2,7.0,1,0.0,0.0,0,0.0
1,3,0,31,28,3,1,1,7.0,0,0.0,0.0,0,0.0
1,3,0,31,28,3,1,1,7.0,1,0.0,0.0,0,0.0
1,3,2,13,23,0,1,0,9.0,1,1.0,1.0,0,0.0
1,3,2,5,24,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,20,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,11,20,1,4,0,17.0,1,1.0,1.0,0,0.0
1,3,1,33,21,1,4,0,17.0,1,1.0,1.0,0,0.0
1,3,2,11,20,2,4,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,21,2,4,0,10.0,0,1.0,1.0,0,0.0
1,3,2,49,21,2,4,0,10.0,0,1.0,1.0,0,0.0
1,3,2,11,22,2,5,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,27,2,6,0,9.0,0,1.0,1.0,1,0.0
1,3,0,31,28,2,7,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,28,2,7,1,7.0,1,0.0,0.0,0,0.0
1,3,1,62,44,0,0,0,14.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,19,0,3,0,7.0,1,0.0,0.0,0,0.0
1,3,2,49,20,0,3,0,9.0,1,0.0,0.0,0,0.0
1,3,2,5,20,0,3,0,10.0,0,0.0,0.0,0,0.0
1,3,2,50,25,0,4,0,10.0,1,1.0,1.0,0,0.0
1,3,1,16,30,1,5,0,12.0,1,0.0,0.0,0,0.0
1,3,2,35,29,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,23,17,0,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,40,20,1,0,0,12.0,0,0.0,0.0,0,0.0
1,3,2,16,23,2,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,29,3,2,0,12.0,1,0.0,0.0,0,0.0
1,3,1,5,30,3,2,0,13.0,1,0.0,0.0,0,0.0
1,3,2,16,29,4,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,5,20,1,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,16,36,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,2,5,36,1,1,1,10.0,0,0.0,0.0,0,0.0
1,3,2,10,24,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,6,26,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,50,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,51,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,49,27,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,35,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,1,40,29,0,1,0,12.0,1,0.0,0.0,0,0.0
1,3,2,13,29,1,1,0,9.0,1,0.0,0.0,0,0.0
1,3,1,7,17,0,2,0,10.0,0,1.0,1.0,0,1.0
1,3,2,5,17,1,1,0,7.0,0,1.0,1.0,0,1.0
1,3,2,5,17,1,1,0,10.0,0,1.0,1.0,0,1.0
1,3,2,6,18,1,2,1,10.0,0,1.0,1.0,1,1.0
1,3,0,35,18,1,3,0,7.0,1,1.0,1.0,0,1.0
1,3,2,6,19,2,3,1,10.0,1,1.0,1.0,1,0.0
1,3,1,33,20,1,4,1,13.0,1,1.0,1.0,0,0.0
1,3,1,14,23,3,4,1,15.0,0,1.0,1.0,0,1.0
1,3,1,5,24,3,4,1,7.0,0,1.0,1.0,0,1.0
1,3,2,10,25,4,4,1,10.0,1,0.0,0.0,1,0.0
1,3,1,23,19,1,0,0,18.0,1,0.0,0.0,0,0.0
1,3,2,16,25,2,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,11,28,2,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,28,2,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,28,2,3,0,7.0,0,1.0,1.0,0,0.0
1,3,2,11,29,2,4,0,10.0,0,1.0,1.0,0,0.0
1,3,2,13,30,2,5,0,9.0,0,1.0,1.0,0,1.0
1,3,1,44,31,2,7,2,14.0,1,1.0,1.0,1,1.0
1,3,2,6,31,3,6,2,10.0,1,1.0,1.0,1,1.0
1,3,0,35,31,3,7,1,7.0,0,1.0,1.0,0,1.0
1,3,1,14,32,3,7,2,12.0,1,1.0,1.0,0,1.0
1,3,2,15,27,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,55,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,1,19,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,49,29,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,37,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,14,29,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,1,55,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,20,2,0,0,10.0,1,1.0,1.0,1,1.0
1,3,2,6,20,2,1,0,10.0,1,1.0,1.0,1,0.0
1,3,1,5,21,2,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,21,3,2,0,10.0,0,0.0,0.0,0,0.0
1,3,1,44,26,1,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,11,19,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,1,7,20,0,3,0,15.0,1,1.0,1.0,0,1.0
1,3,2,10,21,1,3,0,10.0,1,1.0,1.0,1,0.0
1,3,2,49,22,1,4,0,10.0,1,1.0,1.0,0,0.0
